flowdate,hour,period,zone,volumespurchased,volumessold,minimumpurchasingprice,averagepurchasingprice,maximumsellingprice,averagesellingprice
20251220,12,45,MALT,0.000000,0.000000,null,null,null,null
20251220,12,46,MALT,0.000000,0.000000,null,null,null,null
20251220,12,47,MALT,0.000000,0.000000,null,null,null,null
20251220,12,48,MALT,0.000000,0.000000,null,null,null,null
20251220,13,49,MALT,0.000000,0.000000,null,null,null,null
20251220,13,50,MALT,0.000000,0.000000,null,null,null,null
20251220,14,53,MALT,0.000000,0.000000,null,null,null,null
20251220,14,54,MALT,0.000000,0.000000,null,null,null,null
20251220,14,55,MALT,0.000000,0.000000,null,null,null,null
20251220,14,56,MALT,0.000000,0.000000,null,null,null,null
20251220,15,57,MALT,0.000000,0.000000,null,null,null,null
20251220,15,58,MALT,0.000000,0.000000,null,null,null,null
20251220,15,59,MALT,0.000000,0.000000,null,null,null,null
20251220,15,60,MALT,0.000000,0.000000,null,null,null,null
20251220,16,61,MALT,0.000000,0.000000,null,null,null,null
20251220,16,62,MALT,0.000000,0.000000,null,null,null,null
20251220,16,63,MALT,0.000000,0.000000,null,null,null,null
20251220,16,64,MALT,0.000000,0.000000,null,null,null,null
20251220,17,65,MALT,0.000000,0.000000,null,null,null,null
20251220,17,66,MALT,0.000000,0.000000,null,null,null,null
20251220,17,67,MALT,0.000000,0.000000,null,null,null,null
20251220,17,68,MALT,0.000000,0.000000,null,null,null,null
20251220,18,69,MALT,0.000000,0.000000,null,null,null,null
20251220,18,70,MALT,0.000000,0.000000,null,null,null,null
20251220,18,71,MALT,0.000000,0.000000,null,null,null,null
20251220,18,72,MALT,0.000000,0.000000,null,null,null,null
20251220,19,73,MALT,0.000000,0.000000,null,null,null,null
20251220,19,74,MALT,0.000000,0.000000,null,null,null,null
20251220,19,75,MALT,0.000000,0.000000,null,null,null,null
20251220,19,76,MALT,0.000000,0.000000,null,null,null,null
20251220,20,77,MALT,0.000000,0.000000,null,null,null,null
20251220,20,78,MALT,0.000000,0.000000,null,null,null,null
20251220,20,79,MALT,0.000000,0.000000,null,null,null,null
20251220,20,80,MALT,0.000000,0.000000,null,null,null,null
20251220,21,81,MALT,0.000000,0.000000,null,null,null,null
20251220,21,82,MALT,0.000000,0.000000,null,null,null,null
20251220,21,84,MALT,0.000000,0.000000,null,null,null,null
20251220,22,85,MALT,0.000000,0.000000,null,null,null,null
20251220,22,86,MALT,0.000000,0.000000,null,null,null,null
20251220,8,31,MONT,0.000000,0.000000,null,null,null,null
20251220,8,32,MONT,0.000000,0.000000,null,null,null,null
20251220,9,33,MONT,0.000000,0.000000,null,null,null,null
20251220,9,34,MONT,0.000000,0.000000,null,null,null,null
20251220,9,35,MONT,0.000000,0.000000,null,null,null,null
20251220,9,36,MONT,0.000000,0.000000,null,null,null,null
20251220,10,37,MONT,0.000000,0.000000,null,null,null,null
20251220,10,38,MONT,0.000000,0.000000,null,null,null,null
20251220,10,39,MONT,0.000000,0.000000,null,null,null,null
20251220,10,40,MONT,0.000000,0.000000,null,null,null,null
20251220,11,41,MONT,0.000000,0.000000,null,null,null,null
20251220,11,42,MONT,0.000000,0.000000,null,null,null,null
20251220,11,43,MONT,0.000000,0.000000,null,null,null,null
20251220,11,44,MONT,0.000000,0.000000,null,null,null,null
20251220,12,45,MONT,0.000000,0.000000,null,null,null,null
20251220,12,46,MONT,0.000000,0.000000,null,null,null,null
20251220,12,47,MONT,0.000000,0.000000,null,null,null,null
20251220,12,48,MONT,0.000000,0.000000,null,null,null,null
20251220,13,49,MONT,0.000000,0.000000,null,null,null,null
20251220,13,50,MONT,0.000000,0.000000,null,null,null,null
20251220,14,53,MONT,0.000000,0.000000,null,null,null,null
20251220,14,54,MONT,0.000000,0.000000,null,null,null,null
20251220,14,55,MONT,0.000000,0.000000,null,null,null,null
20251220,14,56,MONT,0.000000,0.000000,null,null,null,null
20251220,15,57,MONT,0.000000,0.000000,null,null,null,null
20251220,15,58,MONT,0.000000,0.000000,null,null,null,null
20251220,15,59,MONT,0.000000,0.000000,null,null,null,null
20251220,15,60,MONT,0.000000,0.000000,null,null,null,null
20251220,16,61,MONT,0.000000,0.000000,null,null,null,null
20251220,16,62,MONT,0.000000,0.000000,null,null,null,null
20251220,16,63,MONT,0.000000,0.000000,null,null,null,null
20251220,16,64,MONT,0.000000,0.000000,null,null,null,null
20251220,17,65,MONT,0.000000,0.000000,null,null,null,null
20251220,17,66,MONT,0.000000,0.000000,null,null,null,null
20251220,17,67,MONT,0.000000,0.000000,null,null,null,null
20251220,17,68,MONT,0.000000,0.000000,null,null,null,null
20251220,18,69,MONT,0.000000,0.000000,null,null,null,null
20251220,18,70,MONT,0.000000,0.000000,null,null,null,null
20251220,18,71,MONT,0.000000,0.000000,null,null,null,null
20251220,18,72,MONT,0.000000,0.000000,null,null,null,null
20251220,19,73,MONT,0.000000,0.000000,null,null,null,null
20251220,19,74,MONT,0.000000,0.000000,null,null,null,null
20251220,19,75,MONT,0.000000,0.000000,null,null,null,null
20251220,19,76,MONT,0.000000,0.000000,null,null,null,null
20251220,20,77,MONT,0.000000,0.000000,null,null,null,null
20251220,20,78,MONT,0.000000,0.000000,null,null,null,null
20251220,20,79,MONT,0.000000,0.000000,null,null,null,null
20251220,20,80,MONT,0.000000,0.000000,null,null,null,null
20251220,21,81,MONT,0.000000,0.000000,null,null,null,null
20251220,21,82,MONT,0.000000,0.000000,null,null,null,null
20251220,21,84,MONT,0.000000,0.000000,null,null,null,null
20251220,22,85,MONT,0.000000,0.000000,null,null,null,null
20251220,22,86,MONT,0.000000,0.000000,null,null,null,null
20251220,8,31,NORD,29.989000,0.000000,72.100000,72.100000,null,null
20251220,8,32,NORD,106.989000,0.000000,72.100000,75.367860,null,null
20251220,9,33,NORD,180.100000,0.000000,72.100000,80.495835,null,null
20251220,9,34,NORD,291.410000,0.000000,72.100000,81.455204,null,null
20251220,9,35,NORD,234.000000,0.000000,72.100000,83.750427,null,null
20251220,9,36,NORD,188.632000,0.000000,81.000000,85.638661,null,null
20251220,10,37,NORD,138.000000,0.000000,72.100000,86.601234,null,null
20251220,10,38,NORD,138.000000,0.000000,81.000000,87.340579,null,null
20251220,10,39,NORD,138.000000,0.000000,72.100000,86.566666,null,null
20251220,10,40,NORD,138.000000,0.000000,81.000000,87.340579,null,null
20251220,11,41,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,11,42,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,11,43,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,11,44,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,12,45,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,12,46,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,12,47,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,12,48,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,13,49,NORD,147.000000,0.000000,72.100000,75.853741,null,null
20251220,13,50,NORD,87.000000,0.000000,72.100000,72.304597,null,null
20251220,14,53,NORD,0.000000,0.000000,null,null,null,null
20251220,14,54,NORD,0.000000,0.000000,null,null,null,null
20251220,14,55,NORD,0.000000,0.000000,null,null,null,null
20251220,14,56,NORD,2.350000,0.000000,72.100000,72.100000,null,null
20251220,15,57,NORD,75.000000,0.000000,88.000000,88.000000,null,null
20251220,15,58,NORD,125.000000,0.000000,88.000000,88.000000,null,null
20251220,15,59,NORD,5.455000,0.000000,88.000000,88.000000,null,null
20251220,15,60,NORD,43.000000,0.000000,88.000000,88.000000,null,null
20251220,16,61,NORD,34.410000,0.000000,72.100000,72.100000,null,null
20251220,16,62,NORD,73.097000,0.000000,72.100000,82.975959,null,null
20251220,16,63,NORD,61.587000,0.000000,88.000000,88.000000,null,null
20251220,16,64,NORD,133.010000,0.000000,72.100000,77.839109,null,null
20251220,17,65,NORD,277.250000,0.000000,72.100000,81.427412,null,null
20251220,17,66,NORD,242.313000,0.000000,72.100000,81.489036,null,null
20251220,17,67,NORD,282.500000,0.000000,72.100000,79.056637,null,null
20251220,17,68,NORD,293.000000,0.000000,72.100000,79.377133,null,null
20251220,18,69,NORD,300.100000,0.000000,72.100000,79.563645,null,null
20251220,18,70,NORD,300.100000,0.000000,72.100000,79.563645,null,null
20251220,18,71,NORD,310.100000,0.000000,72.100000,79.835698,null,null
20251220,18,72,NORD,368.000000,0.000000,72.100000,81.120244,null,null
20251220,19,73,NORD,210.000000,0.000000,72.100000,81.564285,null,null
20251220,19,74,NORD,236.077000,0.000000,72.100000,81.501954,null,null
20251220,19,75,NORD,90.500000,0.000000,88.000000,88.000000,null,null
20251220,19,76,NORD,90.500000,0.000000,88.000000,88.000000,null,null
20251220,20,77,NORD,161.982000,0.000000,72.100000,84.369881,null,null
20251220,20,78,NORD,91.000000,0.000000,88.000000,88.000000,null,null
20251220,20,79,NORD,81.000000,0.000000,88.000000,88.000000,null,null
20251220,20,80,NORD,91.132000,0.000000,72.100000,80.823609,null,null
20251220,21,81,NORD,0.000000,0.000000,null,null,null,null
20251220,21,82,NORD,0.000000,0.000000,null,null,null,null
20251220,21,84,NORD,0.000000,0.000000,null,null,null,null
20251220,22,85,NORD,0.000000,0.000000,null,null,null,null
20251220,22,86,NORD,0.000000,0.000000,null,null,null,null
20251220,8,31,SARD,0.000000,0.000000,null,null,null,null
20251220,8,32,SARD,0.000000,0.000000,null,null,null,null
20251220,9,33,SARD,0.000000,0.000000,null,null,null,null
20251220,9,34,SARD,0.000000,0.000000,null,null,null,null
20251220,9,35,SARD,0.000000,0.000000,null,null,null,null
20251220,9,36,SARD,0.000000,0.000000,null,null,null,null
20251220,10,37,SARD,0.000000,0.000000,null,null,null,null
20251220,10,38,SARD,0.000000,0.000000,null,null,null,null
20251220,10,39,SARD,0.000000,0.000000,null,null,null,null
20251220,10,40,SARD,0.000000,0.000000,null,null,null,null
20251220,11,41,SARD,0.000000,0.000000,null,null,null,null
20251220,11,42,SARD,0.000000,0.000000,null,null,null,null
20251220,11,43,SARD,0.000000,0.000000,null,null,null,null
20251220,11,44,SARD,0.000000,0.000000,null,null,null,null
20251220,12,45,SARD,0.000000,0.000000,null,null,null,null
20251220,12,46,SARD,0.000000,0.000000,null,null,null,null
20251220,12,47,SARD,0.000000,0.000000,null,null,null,null
20251220,12,48,SARD,0.000000,0.000000,null,null,null,null
20251220,13,49,SARD,0.000000,0.000000,null,null,null,null
20251220,13,50,SARD,0.000000,0.000000,null,null,null,null
20251220,14,53,SARD,0.000000,0.000000,null,null,null,null
20251220,14,54,SARD,0.000000,0.000000,null,null,null,null
20251220,14,55,SARD,0.000000,0.000000,null,null,null,null
20251220,14,56,SARD,0.000000,0.000000,null,null,null,null
20251220,15,57,SARD,0.000000,0.000000,null,null,null,null
20251220,15,58,SARD,0.000000,0.000000,null,null,null,null
20251220,15,59,SARD,0.000000,0.000000,null,null,null,null
20251220,15,60,SARD,0.000000,0.000000,null,null,null,null
20251220,16,61,SARD,0.000000,0.000000,null,null,null,null
20251220,16,62,SARD,0.000000,0.000000,null,null,null,null
20251220,16,63,SARD,0.000000,0.000000,null,null,null,null
20251220,16,64,SARD,0.000000,0.000000,null,null,null,null
20251220,17,65,SARD,0.000000,0.000000,null,null,null,null
20251220,17,66,SARD,0.000000,0.000000,null,null,null,null
20251220,17,67,SARD,0.000000,0.000000,null,null,null,null
20251220,17,68,SARD,0.000000,0.000000,null,null,null,null
20251220,18,69,SARD,0.000000,0.000000,null,null,null,null
20251220,18,70,SARD,0.000000,0.000000,null,null,null,null
20251220,18,71,SARD,0.000000,0.000000,null,null,null,null
20251220,18,72,SARD,0.000000,0.000000,null,null,null,null
20251220,19,73,SARD,0.000000,0.000000,null,null,null,null
20251220,19,74,SARD,0.000000,0.000000,null,null,null,null
20251220,19,75,SARD,0.000000,0.000000,null,null,null,null
20251220,19,76,SARD,0.000000,0.000000,null,null,null,null
20251220,20,77,SARD,0.000000,0.000000,null,null,null,null
20251220,20,78,SARD,0.000000,0.000000,null,null,null,null
20251220,20,79,SARD,0.000000,0.000000,null,null,null,null
20251220,20,80,SARD,0.000000,0.000000,null,null,null,null
20251220,21,81,SARD,0.000000,0.000000,null,null,null,null
20251220,21,82,SARD,0.000000,0.000000,null,null,null,null
20251220,21,84,SARD,0.000000,0.000000,null,null,null,null
20251220,22,85,SARD,0.000000,0.000000,null,null,null,null
20251220,22,86,SARD,0.000000,0.000000,null,null,null,null
20251220,8,31,SICI,0.000000,0.000000,null,null,null,null
20251220,8,32,SICI,0.000000,0.000000,null,null,null,null
20251220,9,33,SICI,0.000000,0.000000,null,null,null,null
20251220,9,34,SICI,0.000000,0.000000,null,null,null,null
20251220,9,35,SICI,0.000000,0.000000,null,null,null,null
20251220,9,36,SICI,0.000000,0.000000,null,null,null,null
20251220,10,37,SICI,0.000000,0.000000,null,null,null,null
20251220,10,38,SICI,0.000000,0.000000,null,null,null,null
20251220,10,39,SICI,0.000000,0.000000,null,null,null,null
20251220,10,40,SICI,0.000000,0.000000,null,null,null,null
20251220,11,41,SICI,0.000000,0.000000,null,null,null,null
20251220,11,42,SICI,0.000000,0.000000,null,null,null,null
20251220,11,43,SICI,0.000000,0.000000,null,null,null,null
20251220,11,44,SICI,0.000000,0.000000,null,null,null,null
20251220,12,45,SICI,0.000000,0.000000,null,null,null,null
20251220,12,46,SICI,0.000000,0.000000,null,null,null,null
20251220,12,47,SICI,0.000000,0.000000,null,null,null,null
20251220,12,48,SICI,0.000000,0.000000,null,null,null,null
20251220,13,49,SICI,0.000000,0.000000,null,null,null,null
20251220,13,50,SICI,0.000000,0.000000,null,null,null,null
20251220,14,53,SICI,0.000000,0.000000,null,null,null,null
20251220,14,54,SICI,0.000000,0.000000,null,null,null,null
20251220,14,55,SICI,0.000000,0.000000,null,null,null,null
20251220,14,56,SICI,0.000000,0.000000,null,null,null,null
20251220,15,57,SICI,0.000000,0.000000,null,null,null,null
20251220,15,58,SICI,0.000000,0.000000,null,null,null,null
20251220,15,59,SICI,0.000000,0.000000,null,null,null,null
20251220,15,60,SICI,0.000000,0.000000,null,null,null,null
20251220,16,61,SICI,0.000000,0.000000,null,null,null,null
20251220,16,62,SICI,0.000000,0.000000,null,null,null,null
20251220,16,63,SICI,0.000000,0.000000,null,null,null,null
20251220,16,64,SICI,0.000000,0.000000,null,null,null,null
20251220,17,65,SICI,0.000000,0.000000,null,null,null,null
20251220,17,66,SICI,0.000000,0.000000,null,null,null,null
20251220,17,67,SICI,0.000000,0.000000,null,null,null,null
20251220,17,68,SICI,0.000000,0.000000,null,null,null,null
20251220,18,69,SICI,0.000000,0.000000,null,null,null,null
20251220,18,70,SICI,0.000000,0.000000,null,null,null,null
20251220,18,71,SICI,0.000000,0.000000,null,null,null,null
20251220,18,72,SICI,0.000000,0.000000,null,null,null,null
20251220,19,73,SICI,0.000000,0.000000,null,null,null,null
20251220,19,74,SICI,0.000000,0.000000,null,null,null,null
20251220,19,75,SICI,0.000000,0.000000,null,null,null,null
20251220,19,76,SICI,0.000000,0.000000,null,null,null,null
20251220,20,77,SICI,0.000000,0.000000,null,null,null,null
20251220,20,78,SICI,0.000000,0.000000,null,null,null,null
20251220,20,79,SICI,0.000000,0.000000,null,null,null,null
20251220,20,80,SICI,0.000000,0.000000,null,null,null,null
20251220,21,81,SICI,0.000000,0.000000,null,null,null,null
20251220,21,82,SICI,0.000000,0.000000,null,null,null,null
20251220,21,84,SICI,0.000000,0.000000,null,null,null,null
20251220,22,85,SICI,0.000000,0.000000,null,null,null,null
20251220,22,86,SICI,0.000000,0.000000,null,null,null,null
20251220,8,31,SLOV,0.000000,0.000000,null,null,null,null
20251220,8,32,SLOV,0.000000,0.000000,null,null,null,null
20251220,9,33,SLOV,0.000000,0.000000,null,null,null,null
20251220,9,34,SLOV,0.000000,0.000000,null,null,null,null
20251220,9,35,SLOV,0.000000,0.000000,null,null,null,null
20251220,9,36,SLOV,0.000000,0.000000,null,null,null,null
20251220,10,37,SLOV,0.000000,0.000000,null,null,null,null
20251220,10,38,SLOV,0.000000,0.000000,null,null,null,null
20251220,10,39,SLOV,0.000000,0.000000,null,null,null,null
20251220,10,40,SLOV,0.000000,0.000000,null,null,null,null
20251220,11,41,SLOV,0.000000,0.000000,null,null,null,null
20251220,11,42,SLOV,0.000000,0.000000,null,null,null,null
20251220,11,43,SLOV,0.000000,0.000000,null,null,null,null
20251220,11,44,SLOV,0.000000,0.000000,null,null,null,null
20251220,12,45,SLOV,0.000000,0.000000,null,null,null,null
20251220,12,46,SLOV,0.000000,0.000000,null,null,null,null
20251220,12,47,SLOV,0.000000,0.000000,null,null,null,null
20251220,12,48,SLOV,0.000000,0.000000,null,null,null,null
20251220,13,49,SLOV,0.000000,0.000000,null,null,null,null
20251220,13,50,SLOV,0.000000,0.000000,null,null,null,null
20251220,14,53,SLOV,0.000000,0.000000,null,null,null,null
20251220,14,54,SLOV,0.000000,0.000000,null,null,null,null
20251220,14,55,SLOV,0.000000,0.000000,null,null,null,null
20251220,14,56,SLOV,0.000000,0.000000,null,null,null,null
20251220,15,57,SLOV,0.000000,0.000000,null,null,null,null
20251220,15,58,SLOV,0.000000,0.000000,null,null,null,null
20251220,15,59,SLOV,0.000000,0.000000,null,null,null,null
20251220,15,60,SLOV,0.000000,0.000000,null,null,null,null
20251220,16,61,SLOV,0.000000,0.000000,null,null,null,null
20251220,16,62,SLOV,0.000000,0.000000,null,null,null,null
20251220,16,63,SLOV,0.000000,0.000000,null,null,null,null
20251220,16,64,SLOV,0.000000,0.000000,null,null,null,null
20251220,17,65,SLOV,0.000000,0.000000,null,null,null,null
20251220,17,66,SLOV,0.000000,0.000000,null,null,null,null
20251220,17,67,SLOV,0.000000,0.000000,null,null,null,null
20251220,17,68,SLOV,0.000000,0.000000,null,null,null,null
20251220,18,69,SLOV,0.000000,0.000000,null,null,null,null
20251220,18,70,SLOV,0.000000,0.000000,null,null,null,null
20251220,18,71,SLOV,0.000000,0.000000,null,null,null,null
20251220,18,72,SLOV,0.000000,0.000000,null,null,null,null
20251220,19,73,SLOV,0.000000,0.000000,null,null,null,null
20251220,19,74,SLOV,0.000000,0.000000,null,null,null,null
20251220,19,75,SLOV,0.000000,0.000000,null,null,null,null
20251220,19,76,SLOV,0.000000,0.000000,null,null,null,null
20251220,20,77,SLOV,0.000000,0.000000,null,null,null,null
20251220,20,78,SLOV,0.000000,0.000000,null,null,null,null
20251220,20,79,SLOV,0.000000,0.000000,null,null,null,null
20251220,20,80,SLOV,0.000000,0.000000,null,null,null,null
20251220,21,81,SLOV,0.000000,0.000000,null,null,null,null
20251220,21,82,SLOV,0.000000,0.000000,null,null,null,null
20251220,21,84,SLOV,0.000000,0.000000,null,null,null,null
20251220,22,85,SLOV,0.000000,0.000000,null,null,null,null
20251220,22,86,SLOV,0.000000,0.000000,null,null,null,null
20251220,8,31,SUD,0.000000,0.000000,null,null,null,null
20251220,8,32,SUD,0.000000,0.000000,null,null,null,null
20251220,9,33,SUD,0.000000,0.000000,null,null,null,null
20251220,9,34,SUD,7.590000,0.000000,87.560000,87.560000,null,null
20251220,9,35,SUD,65.000000,0.000000,87.560000,87.560000,null,null
20251220,9,36,SUD,110.368000,0.000000,85.600000,86.754320,null,null
20251220,10,37,SUD,180.000000,0.000000,83.750000,85.706388,null,null
20251220,10,38,SUD,180.000000,0.000000,83.750000,85.706388,null,null
20251220,10,39,SUD,180.000000,0.000000,83.750000,85.706388,null,null
20251220,10,40,SUD,180.000000,0.000000,83.750000,85.706388,null,null
20251220,11,41,SUD,129.000000,0.000000,83.650000,86.582170,null,null
20251220,11,42,SUD,128.950000,0.000000,83.650000,86.583307,null,null
20251220,11,43,SUD,71.000000,0.000000,83.650000,87.632394,null,null
20251220,11,44,SUD,79.200000,0.000000,83.650000,87.417828,null,null
20251220,12,45,SUD,129.000000,0.000000,83.650000,86.663178,null,null
20251220,12,46,SUD,129.000000,0.000000,83.650000,86.663178,null,null
20251220,12,47,SUD,129.000000,0.000000,83.650000,86.663178,null,null
20251220,12,48,SUD,129.000000,0.000000,83.650000,86.663178,null,null
20251220,13,49,SUD,0.000000,0.000000,null,null,null,null
20251220,13,50,SUD,0.000000,0.000000,null,null,null,null
20251220,14,53,SUD,65.000000,0.000000,88.410000,88.410000,null,null
20251220,14,54,SUD,17.000000,0.000000,88.410000,88.410000,null,null
20251220,14,55,SUD,65.000000,0.000000,88.410000,88.410000,null,null
20251220,14,56,SUD,65.000000,0.000000,88.410000,88.410000,null,null
20251220,15,57,SUD,130.000000,0.000000,83.800000,86.145000,null,null
20251220,15,58,SUD,116.040000,0.000000,83.800000,87.288883,null,null
20251220,15,59,SUD,177.650000,0.000000,83.800000,86.078919,null,null
20251220,15,60,SUD,115.000000,0.000000,85.800000,87.320434,null,null
20251220,16,61,SUD,180.000000,0.000000,83.840000,86.048333,null,null
20251220,16,62,SUD,180.000000,0.000000,83.840000,86.048333,null,null
20251220,16,63,SUD,180.000000,0.000000,83.840000,86.048333,null,null
20251220,16,64,SUD,98.077000,0.000000,85.810000,87.553018,null,null
20251220,17,65,SUD,0.000000,0.000000,null,null,null,null
20251220,17,66,SUD,0.000000,0.000000,null,null,null,null
20251220,17,67,SUD,0.000000,0.000000,null,null,null,null
20251220,17,68,SUD,0.000000,0.000000,null,null,null,null
20251220,18,69,SUD,0.000000,0.000000,null,null,null,null
20251220,18,70,SUD,0.000000,0.000000,null,null,null,null
20251220,18,71,SUD,0.000000,0.000000,null,null,null,null
20251220,18,72,SUD,0.000000,0.000000,null,null,null,null
20251220,19,73,SUD,115.000000,0.000000,85.680000,86.878260,null,null
20251220,19,74,SUD,112.423000,0.000000,85.680000,86.905727,null,null
20251220,19,75,SUD,180.000000,0.000000,83.920000,85.810000,null,null
20251220,19,76,SUD,180.000000,0.000000,83.920000,85.810000,null,null
20251220,20,77,SUD,115.000000,0.000000,85.690000,86.871304,null,null
20251220,20,78,SUD,180.000000,0.000000,83.930000,85.809166,null,null
20251220,20,79,SUD,180.000000,0.000000,83.930000,85.809166,null,null
20251220,20,80,SUD,154.668000,0.000000,83.930000,86.116942,null,null
20251220,21,81,SUD,39.838000,0.000000,87.790000,87.790000,null,null
20251220,21,82,SUD,27.578000,0.000000,87.790000,87.790000,null,null
20251220,21,84,SUD,61.728000,0.000000,87.790000,87.790000,null,null
20251220,22,85,SUD,0.494000,0.000000,87.730000,87.730000,null,null
20251220,22,86,SUD,0.000000,0.000000,null,null,null,null
20251220,8,31,SVIZ,0.000000,0.000000,null,null,null,null
20251220,8,32,SVIZ,0.000000,0.000000,null,null,null,null
20251220,9,33,SVIZ,0.000000,0.000000,null,null,null,null
20251220,9,34,SVIZ,0.000000,0.000000,null,null,null,null
20251220,9,35,SVIZ,0.000000,0.000000,null,null,null,null
20251220,9,36,SVIZ,0.000000,0.000000,null,null,null,null
20251220,10,37,SVIZ,0.000000,0.000000,null,null,null,null
20251220,10,38,SVIZ,0.000000,0.000000,null,null,null,null
20251220,10,39,SVIZ,0.000000,0.000000,null,null,null,null
20251220,10,40,SVIZ,0.000000,0.000000,null,null,null,null
20251220,11,41,SVIZ,0.000000,0.000000,null,null,null,null
20251220,11,42,SVIZ,0.000000,0.000000,null,null,null,null
20251220,11,43,SVIZ,0.000000,0.000000,null,null,null,null
20251220,11,44,SVIZ,0.000000,0.000000,null,null,null,null
20251220,12,45,SVIZ,0.000000,0.000000,null,null,null,null
20251220,12,46,SVIZ,0.000000,0.000000,null,null,null,null
20251220,12,47,SVIZ,0.000000,0.000000,null,null,null,null
20251220,12,48,SVIZ,0.000000,0.000000,null,null,null,null
20251220,13,49,SVIZ,0.000000,0.000000,null,null,null,null
20251220,13,50,SVIZ,0.000000,0.000000,null,null,null,null
20251220,14,53,SVIZ,0.000000,0.000000,null,null,null,null
20251220,14,54,SVIZ,0.000000,0.000000,null,null,null,null
20251220,14,55,SVIZ,0.000000,0.000000,null,null,null,null
20251220,14,56,SVIZ,0.000000,0.000000,null,null,null,null
20251220,15,57,SVIZ,0.000000,0.000000,null,null,null,null
20251220,15,58,SVIZ,0.000000,0.000000,null,null,null,null
20251220,15,59,SVIZ,0.000000,0.000000,null,null,null,null
20251220,15,60,SVIZ,0.000000,0.000000,null,null,null,null
20251220,16,61,SVIZ,0.000000,0.000000,null,null,null,null
20251220,16,62,SVIZ,0.000000,0.000000,null,null,null,null
20251220,16,63,SVIZ,0.000000,0.000000,null,null,null,null
20251220,16,64,SVIZ,0.000000,0.000000,null,null,null,null
20251220,17,65,SVIZ,0.000000,0.000000,null,null,null,null
20251220,17,66,SVIZ,0.000000,0.000000,null,null,null,null
20251220,17,67,SVIZ,0.000000,0.000000,null,null,null,null
20251220,17,68,SVIZ,0.000000,0.000000,null,null,null,null
20251220,18,69,SVIZ,0.000000,0.000000,null,null,null,null
20251220,18,70,SVIZ,0.000000,0.000000,null,null,null,null
20251220,18,71,SVIZ,0.000000,0.000000,null,null,null,null
20251220,18,72,SVIZ,0.000000,0.000000,null,null,null,null
20251220,19,73,SVIZ,0.000000,0.000000,null,null,null,null
20251220,19,74,SVIZ,0.000000,0.000000,null,null,null,null
20251220,19,75,SVIZ,0.000000,0.000000,null,null,null,null
20251220,19,76,SVIZ,0.000000,0.000000,null,null,null,null
20251220,20,77,SVIZ,0.000000,0.000000,null,null,null,null
20251220,20,78,SVIZ,0.000000,0.000000,null,null,null,null
20251220,20,79,SVIZ,0.000000,0.000000,null,null,null,null
20251220,20,80,SVIZ,0.000000,0.000000,null,null,null,null
20251220,21,81,SVIZ,0.000000,0.000000,null,null,null,null
20251220,21,82,SVIZ,0.000000,0.000000,null,null,null,null
20251220,21,84,SVIZ,0.000000,0.000000,null,null,null,null
20251220,22,85,SVIZ,0.000000,0.000000,null,null,null,null
20251220,22,86,SVIZ,0.000000,0.000000,null,null,null,null
20251220,8,31,XSVI,0.000000,0.000000,null,null,null,null
20251220,8,32,XSVI,0.000000,0.000000,null,null,null,null
20251220,9,33,XSVI,0.000000,0.000000,null,null,null,null
20251220,9,34,XSVI,0.000000,0.000000,null,null,null,null
20251220,9,35,XSVI,0.000000,0.000000,null,null,null,null
20251220,9,36,XSVI,0.000000,0.000000,null,null,null,null
20251220,10,37,XSVI,0.000000,0.000000,null,null,null,null
20251220,10,38,XSVI,0.000000,0.000000,null,null,null,null
20251220,10,39,XSVI,0.000000,0.000000,null,null,null,null
20251220,10,40,XSVI,0.000000,0.000000,null,null,null,null
20251220,11,41,XSVI,0.000000,0.000000,null,null,null,null
20251220,11,42,XSVI,0.000000,0.000000,null,null,null,null
20251220,11,43,XSVI,0.000000,0.000000,null,null,null,null
20251220,11,44,XSVI,0.000000,0.000000,null,null,null,null
20251220,12,45,XSVI,0.000000,0.000000,null,null,null,null
20251220,12,46,XSVI,0.000000,0.000000,null,null,null,null
20251220,12,47,XSVI,0.000000,0.000000,null,null,null,null
20251220,12,48,XSVI,0.000000,0.000000,null,null,null,null
20251220,13,49,XSVI,0.000000,0.000000,null,null,null,null
20251220,13,50,XSVI,0.000000,0.000000,null,null,null,null
20251220,14,53,XSVI,0.000000,0.000000,null,null,null,null
20251220,14,54,XSVI,0.000000,0.000000,null,null,null,null
20251220,14,55,XSVI,0.000000,0.000000,null,null,null,null
20251220,14,56,XSVI,0.000000,0.000000,null,null,null,null
20251220,15,57,XSVI,0.000000,0.000000,null,null,null,null
20251220,15,58,XSVI,0.000000,0.000000,null,null,null,null
20251220,15,59,XSVI,0.000000,0.000000,null,null,null,null
20251220,15,60,XSVI,0.000000,0.000000,null,null,null,null
20251220,16,61,XSVI,0.000000,0.000000,null,null,null,null
20251220,16,62,XSVI,0.000000,0.000000,null,null,null,null
20251220,16,63,XSVI,0.000000,0.000000,null,null,null,null
